tahun,propinsi,nama_bandara,kota,tipe_penerbangan,pesawat_datang,pesawat_berangkat,penumpang_datang,penumpang_berangkat,penumpang_total,penumpang_transit,barang_total_kg,bagasi_total_kg
2020,SULAWESI TENGGARA,WAKATOBI,,DOMESTIK,279.0,280.0,12787.0,13365.0,26152.0,0.0,33432.0,41375.0
2021,SULAWESI TENGGARA,WAKATOBI,,DOMESTIK,230.0,230.0,9563.0,10334.0,19897.0,0.0,76823.0,45664.0
2022,SULAWESI TENGGARA,WAKATOBI,,DOMESTIK,212.0,212.0,7041.0,7369.0,14.0,0.0,37612.0,48.0
2023,SULAWESI TENGGARA,WAKATOBI,,DOMESTIK,79.0,79.0,4527.0,4484.0,9011.0,0.0,461.0,40227.0
2024,SULAWESI TENGGARA,WAKATOBI,,DOMESTIK,97.0,95.0,2691.0,2729.0,5.0,0.0,0.0,277691.0
2020,SULAWESI TENGGARA,SANGIA NI BANDERA,KOLAKA,DOMESTIK,582.0,582.0,29358.0,29565.0,58923.0,1054.0,30182.0,211353.0
2021,SULAWESI TENGGARA,SANGIA NI BANDERA,KOLAKA,DOMESTIK,429.0,429.0,18638.0,19514.0,38152.0,0.0,30412.0,161312.0
2022,SULAWESI TENGGARA,SANGIA NI BANDERA,KOLAKA,DOMESTIK,620.0,620.0,31921.0,32122.0,64043.0,3376.0,48882.0,293046.0
2023,SULAWESI TENGGARA,SANGIA NI BANDERA,KOLAKA,DOMESTIK,856.0,856.0,35.0,35888.0,71198.0,16036.0,59649.0,335082.0
2024,SULAWESI TENGGARA,SANGIA NI BANDERA,KOLAKA,DOMESTIK,612.0,612.0,32177.0,32014.0,64191.0,14.0,57479.0,335.0
2020,MALUKU,PATTIMURA,AMBON,DOMESTIK,5222.0,5218.0,310092.0,271737.0,581829.0,32228.0,5750951.0,3649726.0
2021,MALUKU,PATTIMURA,AMBON,DOMESTIK,6074.0,6066.0,360385.0,336947.0,697332.0,37772.0,7247102.0,5185645.0
2022,MALUKU,PATTIMURA,AMBON,DOMESTIK,6439.0,6426.0,468.0,469976.0,938616.0,52358.0,7649991.0,8137339.0
2023,MALUKU,PATTIMURA,AMBON,DOMESTIK,4655.0,4669.0,378293.0,332491.0,710784.0,46419.0,6768357.0,6082968.0
2024,MALUKU,PATTIMURA,AMBON,DOMESTIK,4558.0,4549.0,406685.0,405816.0,812501.0,58612.0,7436663.0,6884418.0
2020,MALUKU,PATTIMURA,AMBON,INTERNASIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MALUKU,PATTIMURA,AMBON,INTERNASIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MALUKU,PATTIMURA,AMBON,INTERNASIONAL,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MALUKU,PATTIMURA,AMBON,INTERNASIONAL,7.0,7.0,43.0,0.0,43.0,0.0,13584.0,0.0
2024,MALUKU,PATTIMURA,AMBON,INTERNASIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MALUKU,KAREL SADSUITUBUN,LANGGUR,DOMESTIK,706.0,713.0,22.0,20553.0,43053.0,0.0,151923.0,124636.0
2021,MALUKU,KAREL SADSUITUBUN,LANGGUR,DOMESTIK,963.0,963.0,32026.0,32.0,64116.0,8966.0,226404.0,243425.0
2022,MALUKU,KAREL SADSUITUBUN,LANGGUR,DOMESTIK,1004.0,1005.0,43135.0,54323.0,97458.0,0.0,244483.0,556513.0
2023,MALUKU,KAREL SADSUITUBUN,LANGGUR,DOMESTIK,729.0,721.0,37089.0,46721.0,83.0,10132.0,203083.0,496659.0
2024,MALUKU,KAREL SADSUITUBUN,LANGGUR,DOMESTIK,735.0,726.0,41678.0,50826.0,92504.0,9904.0,186984.0,600423.0
2020,MALUKU,BANDANEIRA,PULAU BANDA,DOMESTIK,98.0,98.0,800.0,934.0,1734.0,0.0,7.0,15591.0
2021,MALUKU,BANDANEIRA,PULAU BANDA,DOMESTIK,230.0,230.0,1564.0,1686.0,3.0,126.0,0.0,20982.0
2022,MALUKU,BANDANEIRA,PULAU BANDA,DOMESTIK,228.0,224.0,2189.0,2172.0,4361.0,0.0,346.0,30888.0
2023,MALUKU,BANDANEIRA,PULAU BANDA,DOMESTIK,169.0,168.0,1907.0,1925.0,3832.0,0.0,60.0,27983.0
2024,MALUKU,BANDANEIRA,PULAU BANDA,DOMESTIK,138.0,135.0,1157.0,1224.0,2381.0,0.0,0.0,18059.0
2020,MALUKU,AMAHAI,PULAU SERAM,DOMESTIK,49.0,50.0,370.0,284.0,654.0,0.0,38.0,6088.0
2021,MALUKU,AMAHAI,PULAU SERAM,DOMESTIK,116.0,116.0,714.0,594.0,1308.0,166.0,0.0,9667.0
2022,MALUKU,AMAHAI,PULAU SERAM,DOMESTIK,106.0,108.0,992.0,912.0,1904.0,0.0,0.0,21766.0
2023,MALUKU,AMAHAI,PULAU SERAM,DOMESTIK,102.0,103.0,1075.0,908.0,1983.0,30.0,0.0,12755.0
2024,MALUKU,AMAHAI,PULAU SERAM,DOMESTIK,136.0,120.0,907.0,710.0,1617.0,0.0,0.0,11332.0
2020,MALUKU,DOBO,PULAU ARU,DOMESTIK,187.0,187.0,9921.0,9472.0,19393.0,0.0,70417.0,46173.0
2021,MALUKU,DOBO,PULAU ARU,DOMESTIK,237.0,238.0,11237.0,12346.0,23583.0,0.0,244.0,66269.0
2022,MALUKU,DOBO,PULAU ARU,DOMESTIK,286.0,277.0,11154.0,12173.0,23327.0,0.0,366023.0,102.0
2023,MALUKU,DOBO,PULAU ARU,DOMESTIK,282.0,278.0,10.0,11116.0,21666.0,207.0,290315.0,85252.0
2024,MALUKU,DOBO,PULAU ARU,DOMESTIK,281.0,279.0,10036.0,10221.0,20257.0,530.0,206521.0,88206.0
2020,MALUKU,NAMLEA,PULAU BURU,DOMESTIK,281.0,281.0,1336.0,1431.0,2767.0,4198.0,13.0,11092.0
2021,MALUKU,NAMLEA,PULAU BURU,DOMESTIK,226.0,226.0,10141.0,10289.0,20.0,0.0,23232.0,35865.0
2022,MALUKU,NAMLEA,PULAU BURU,DOMESTIK,322.0,322.0,14714.0,14797.0,29511.0,0.0,7741.0,93253.0
2023,MALUKU,NAMLEA,PULAU BURU,DOMESTIK,245.0,245.0,10293.0,9597.0,19.0,0.0,4483.0,73064.0
2024,MALUKU,NAMLEA,PULAU BURU,DOMESTIK,164.0,162.0,6983.0,6487.0,13.0,0.0,33238.0,46689.0
2020,MALUKU,JOHN BECKER,PULAU KISAR,DOMESTIK,139.0,138.0,1201.0,1402.0,2603.0,0.0,899.0,21302.0
2021,MALUKU,JOHN BECKER,PULAU KISAR,DOMESTIK,228.0,228.0,2.0,2525.0,4835.0,2.0,22.0,31514.0
2022,MALUKU,JOHN BECKER,PULAU KISAR,DOMESTIK,255.0,255.0,3052.0,3472.0,6524.0,0.0,191.0,42.0
2023,MALUKU,JOHN BECKER,PULAU KISAR,DOMESTIK,264.0,264.0,3104.0,3573.0,6677.0,0.0,0.0,46184.0
2024,MALUKU,JOHN BECKER,PULAU KISAR,DOMESTIK,236.0,236.0,2073.0,2204.0,4277.0,0.0,0.0,30.0
2020,MALUKU,MATHILDA BATLAYERI,SAUMLAKI,DOMESTIK,350.0,348.0,13172.0,12878.0,26.0,0.0,60281.0,145894.0
2021,MALUKU,MATHILDA BATLAYERI,SAUMLAKI,DOMESTIK,438.0,430.0,17272.0,17972.0,35244.0,0.0,151524.0,122735.0
2022,MALUKU,MATHILDA BATLAYERI,SAUMLAKI,DOMESTIK,472.0,472.0,19025.0,19344.0,38369.0,0.0,245781.0,197985.0
2023,MALUKU,MATHILDA BATLAYERI,SAUMLAKI,DOMESTIK,460.0,460.0,17549.0,17719.0,35268.0,0.0,204.0,180.0
2024,MALUKU,MATHILDA BATLAYERI,SAUMLAKI,DOMESTIK,505.0,505.0,19234.0,18869.0,38103.0,0.0,169112.0,218061.0
2020,MALUKU,WAHAI,PULAU SERAM,DOMESTIK,50.0,50.0,313.0,560.0,873.0,0.0,0.0,5965.0
2021,MALUKU,WAHAI,PULAU SERAM,DOMESTIK,58.0,58.0,337.0,514.0,851.0,0.0,0.0,5638.0
2022,MALUKU,WAHAI,PULAU SERAM,DOMESTIK,52.0,52.0,498.0,794.0,1292.0,0.0,0.0,8612.0
2023,MALUKU,WAHAI,PULAU SERAM,DOMESTIK,52.0,52.0,648.0,845.0,1493.0,0.0,0.0,9404.0
2024,MALUKU,WAHAI,PULAU SERAM,DOMESTIK,68.0,68.0,608.0,634.0,1242.0,0.0,48.0,9918.0
2020,MALUKU,LIWUR BUNGA,LARAT,DOMESTIK,87.0,87.0,718.0,722.0,1.0,607.0,10.0,11452.0
2021,MALUKU,LIWUR BUNGA,LARAT,DOMESTIK,113.0,113.0,1135.0,1242.0,2377.0,988.0,0.0,18391.0
2022,MALUKU,LIWUR BUNGA,LARAT,DOMESTIK,105.0,103.0,510.0,602.0,1112.0,0.0,7.0,19269.0
2023,MALUKU,LIWUR BUNGA,LARAT,DOMESTIK,104.0,104.0,280.0,318.0,598.0,2024.0,435.0,17896.0
2024,MALUKU,LIWUR BUNGA,LARAT,DOMESTIK,123.0,123.0,929.0,973.0,1902.0,0.0,20.0,13501.0
2020,MALUKU,NAMROLE PULAU BURU,,DOMESTIK,149.0,149.0,3404.0,6782.0,10186.0,0.0,8225.0,29892.0
2021,MALUKU,NAMROLE PULAU BURU,,DOMESTIK,67.0,67.0,1381.0,1.0,3021.0,0.0,0.0,12798.0
2022,MALUKU,NAMROLE PULAU BURU,,DOMESTIK,108.0,110.0,3305.0,3493.0,6798.0,0.0,0.0,28434.0
2023,MALUKU,NAMROLE PULAU BURU,,DOMESTIK,146.0,148.0,4925.0,5107.0,10032.0,0.0,100.0,43958.0
2024,MALUKU,NAMROLE PULAU BURU,,DOMESTIK,154.0,153.0,5376.0,6.0,11566.0,0.0,101.0,49685.0
2020,MALUKU,JOS ORNO IMSULA,MOA,DOMESTIK,238.0,238.0,5007.0,5.0,10267.0,0.0,0.0,106.0
2021,MALUKU,JOS ORNO IMSULA,MOA,DOMESTIK,251.0,251.0,5578.0,6345.0,11923.0,0.0,272.0,92.0
2022,MALUKU,JOS ORNO IMSULA,MOA,DOMESTIK,313.0,316.0,7312.0,8244.0,15556.0,0.0,1485.0,118.0
2023,MALUKU,JOS ORNO IMSULA,MOA,DOMESTIK,332.0,332.0,8305.0,9178.0,17483.0,0.0,0.0,135304.0
2024,MALUKU,JOS ORNO IMSULA,MOA,DOMESTIK,353.0,353.0,7697.0,8737.0,16434.0,0.0,1.0,123236.0
2020,MALUKU,KUFAR,,DOMESTIK,93.0,93.0,2952.0,2.0,5772.0,0.0,0.0,39557.0
2021,MALUKU,KUFAR,,DOMESTIK,40.0,40.0,744.0,744.0,1488.0,0.0,0.0,9843.0
2022,MALUKU,KUFAR,,DOMESTIK,71.0,69.0,2188.0,2141.0,4329.0,0.0,5926.0,25162.0
2023,MALUKU,KUFAR,,DOMESTIK,108.0,103.0,3491.0,3356.0,6847.0,0.0,200.0,48249.0
2024,MALUKU,KUFAR,,DOMESTIK,118.0,118.0,3907.0,4.0,8237.0,396.0,0.0,53885.0
2020,MALUKU UTARA,SULTAN BABULLAH,TERNATE,DOMESTIK,2546.0,2544.0,181511.0,175023.0,356534.0,17597.0,3355624.0,2970740.0
2021,MALUKU UTARA,SULTAN BABULLAH,TERNATE,DOMESTIK,2768.0,2768.0,171212.0,194843.0,366055.0,7278.0,3751557.0,2754315.0
2022,MALUKU UTARA,SULTAN BABULLAH,TERNATE,DOMESTIK,4.0,4358.0,309497.0,311943.0,621.0,0.0,4886171.0,4208445.0
2023,MALUKU UTARA,SULTAN BABULLAH,TERNATE,DOMESTIK,4735.0,4727.0,367162.0,366797.0,733959.0,9843.0,4926174.0,5773209.0
2024,MALUKU UTARA,SULTAN BABULLAH,TERNATE,DOMESTIK,4558.0,4562.0,393232.0,387862.0,781094.0,14455.0,7772958.0,6094593.0
2020,MALUKU UTARA,KUABANG,KAO,DOMESTIK,91.0,91.0,3316.0,2976.0,6292.0,0.0,5669.0,27604.0
2021,MALUKU UTARA,KUABANG,KAO,DOMESTIK,155.0,155.0,3539.0,3873.0,7412.0,0.0,77897.0,34814.0
2022,MALUKU UTARA,KUABANG,KAO,DOMESTIK,197.0,194.0,12065.0,12243.0,24308.0,0.0,79951.0,105178.0
2023,MALUKU UTARA,KUABANG,KAO,DOMESTIK,218.0,218.0,9616.0,9385.0,19001.0,0.0,324228.0,94103.0
2024,MALUKU UTARA,KUABANG,KAO,DOMESTIK,180.0,180.0,4031.0,3089.0,7.0,0.0,767587.0,22668.0
2020,MALUKU UTARA,GAMAR MALAMO,GALELA,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MALUKU UTARA,GAMAR MALAMO,GALELA,DOMESTIK,51.0,51.0,134.0,250.0,384.0,0.0,0.0,12673.0
2022,MALUKU UTARA,GAMAR MALAMO,GALELA,DOMESTIK,45.0,49.0,179.0,230.0,409.0,0.0,13.0,4976.0
2023,MALUKU UTARA,GAMAR MALAMO,GALELA,DOMESTIK,52.0,52.0,366.0,398.0,764.0,0.0,0.0,4722.0
2024,MALUKU UTARA,GAMAR MALAMO,GALELA,DOMESTIK,47.0,47.0,221.0,365.0,586.0,0.0,0.0,1569.0
2020,MALUKU UTARA,OESMAN SADIK,LABUHA,DOMESTIK,175.0,176.0,7877.0,7202.0,15079.0,0.0,0.0,46761.0
2021,MALUKU UTARA,OESMAN SADIK,LABUHA,DOMESTIK,222.0,222.0,6123.0,3908.0,10031.0,0.0,2.0,76282.0
2022,MALUKU UTARA,OESMAN SADIK,LABUHA,DOMESTIK,330.0,327.0,12487.0,9848.0,22335.0,0.0,0.0,190509.0
2023,MALUKU UTARA,OESMAN SADIK,LABUHA,DOMESTIK,509.0,508.0,21261.0,20485.0,41746.0,0.0,0.0,348197.0
2024,MALUKU UTARA,OESMAN SADIK,LABUHA,DOMESTIK,517.0,517.0,25792.0,25565.0,51357.0,0.0,0.0,440322.0
2020,MALUKU UTARA,EMALAMO,SANANA,DOMESTIK,71.0,71.0,1266.0,1789.0,3055.0,0.0,0.0,8283.0
2021,MALUKU UTARA,EMALAMO,SANANA,DOMESTIK,36.0,36.0,555.0,634.0,1189.0,0.0,0.0,2928.0
2022,MALUKU UTARA,EMALAMO,SANANA,DOMESTIK,226.0,226.0,4.0,4771.0,9201.0,0.0,0.0,16066.0
2023,MALUKU UTARA,EMALAMO,SANANA,DOMESTIK,244.0,243.0,5321.0,5419.0,10.0,1025.0,0.0,63717.0
2024,MALUKU UTARA,EMALAMO,SANANA,DOMESTIK,313.0,313.0,6246.0,6621.0,12867.0,2478.0,0.0,64514.0
2020,MALUKU UTARA,BULI,MABA,DOMESTIK,120.0,120.0,5007.0,4948.0,9955.0,0.0,0.0,16171.0
2021,MALUKU UTARA,BULI,MABA,DOMESTIK,2.0,2.0,48.0,70.0,118.0,0.0,0.0,0.0
2022,MALUKU UTARA,BULI,MABA,DOMESTIK,5.0,5.0,47.0,175.0,222.0,0.0,0.0,0.0
2023,MALUKU UTARA,BULI,MABA,DOMESTIK,5.0,5.0,146.0,103.0,249.0,0.0,0.0,698.0
2024,MALUKU UTARA,BULI,MABA,DOMESTIK,2.0,2.0,9.0,9.0,18.0,0.0,0.0,230.0
2020,MALUKU UTARA,PITU,MOROTAI,DOMESTIK,127.0,127.0,5744.0,5297.0,11041.0,0.0,0.0,14818.0
2021,MALUKU UTARA,PITU,MOROTAI,DOMESTIK,103.0,103.0,5071.0,4949.0,10.0,81.0,0.0,34676.0
2022,MALUKU UTARA,PITU,MOROTAI,DOMESTIK,163.0,192.0,6.0,7.0,13.0,0.0,0.0,45131.0
2023,MALUKU UTARA,PITU,MOROTAI,DOMESTIK,126.0,128.0,4359.0,3667.0,8026.0,1487.0,0.0,33708.0
2024,MALUKU UTARA,PITU,MOROTAI,DOMESTIK,50.0,48.0,2342.0,1609.0,3951.0,0.0,0.0,14793.0
2020,MALUKU UTARA,GEBE,HALMAHERA UTARA,DOMESTIK,290.0,290.0,1578.0,1087.0,2665.0,0.0,2.0,275601.0
2021,MALUKU UTARA,GEBE,HALMAHERA UTARA,DOMESTIK,366.0,366.0,2566.0,3296.0,5862.0,0.0,2121.0,388757.0
2022,MALUKU UTARA,GEBE,HALMAHERA UTARA,DOMESTIK,358.0,355.0,3287.0,3738.0,7025.0,0.0,2238.0,61784.0
2023,MALUKU UTARA,GEBE,HALMAHERA UTARA,DOMESTIK,258.0,256.0,2473.0,2895.0,5368.0,0.0,1319.0,46.0
2024,MALUKU UTARA,GEBE,HALMAHERA UTARA,DOMESTIK,329.0,332.0,2544.0,3179.0,5723.0,0.0,6494.0,28628.0
2023,MALUKU UTARA,DOFA BENJINA FALABISAHAYA,MANGOLE,DOMESTIK,53.0,49.0,487.0,551.0,1038.0,0.0,138.0,8398.0
2024,MALUKU UTARA,DOFA BENJINA FALABISAHAYA,MANGOLE,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MALUKU UTARA,MARIMOI,KOBOK,DOMESTIK,298.0,302.0,1626.0,1673.0,3299.0,0.0,323.0,24088.0
2024,MALUKU UTARA,MARIMOI,KOBOK,DOMESTIK,106.0,106.0,432.0,476.0,908.0,0.0,0.0,0.0
2023,MALUKU UTARA,WEDA BAY,,DOMESTIK,528.0,529.0,31262.0,26123.0,57385.0,0.0,7315.0,666132.0
2024,MALUKU UTARA,WEDA BAY,,DOMESTIK,523.0,522.0,39906.0,38066.0,77972.0,1.0,12857.0,879398.0
2020,PAPUA BARAT,RENDANI,MANOKWARI,DOMESTIK,2275.0,2.0,166027.0,164.0,330977.0,6328.0,2580691.0,2175165.0
2021,PAPUA BARAT,RENDANI,MANOKWARI,DOMESTIK,2976.0,2991.0,208.0,213671.0,422361.0,0.0,3252364.0,2864730.0
2022,PAPUA BARAT,RENDANI,MANOKWARI,DOMESTIK,2756.0,2771.0,235661.0,238.0,474051.0,1355.0,2627301.0,3560547.0
2023,PAPUA BARAT,RENDANI,MANOKWARI,DOMESTIK,3036.0,3056.0,246635.0,240677.0,487312.0,21733.0,3079640.0,3699724.0
2024,PAPUA BARAT,RENDANI,MANOKWARI,DOMESTIK,3062.0,3067.0,208314.0,232974.0,441288.0,35516.0,2986456.0,3250953.0
2020,PAPUA BARAT,KEBAR,,DOMESTIK,40.0,40.0,46.0,192.0,238.0,0.0,0.0,0.0
2021,PAPUA BARAT,KEBAR,,DOMESTIK,88.0,89.0,238.0,368.0,606.0,0.0,0.0,1092.0
2022,PAPUA BARAT,KEBAR,,DOMESTIK,92.0,92.0,126.0,455.0,581.0,327.0,320.0,1231.0
2023,PAPUA BARAT,KEBAR,,DOMESTIK,127.0,127.0,705.0,945.0,1.0,9.0,2.0,7289.0
2024,PAPUA BARAT,KEBAR,,DOMESTIK,130.0,130.0,692.0,1025.0,1717.0,0.0,0.0,4222.0
2020,PAPUA BARAT,WASIOR,,DOMESTIK,66.0,67.0,874.0,1021.0,1895.0,0.0,1045.0,10262.0
2021,PAPUA BARAT,WASIOR,,DOMESTIK,210.0,210.0,1312.0,1359.0,2671.0,0.0,409.0,13224.0
2022,PAPUA BARAT,WASIOR,,DOMESTIK,186.0,184.0,1337.0,1293.0,2.0,0.0,127.0,13631.0
2023,PAPUA BARAT,WASIOR,,DOMESTIK,114.0,114.0,1.0,994.0,2024.0,0.0,1.0,15167.0
2024,PAPUA BARAT,WASIOR,,DOMESTIK,241.0,241.0,1609.0,1677.0,3286.0,0.0,58.0,29176.0
2020,PAPUA BARAT,BINTUNI,,DOMESTIK,298.0,318.0,1384.0,1063.0,2447.0,0.0,83273.0,15358.0
2021,PAPUA BARAT,BINTUNI,,DOMESTIK,304.0,304.0,1441.0,1328.0,2769.0,0.0,43734.0,10788.0
2022,PAPUA BARAT,BINTUNI,,DOMESTIK,276.0,276.0,1.0,1181.0,2521.0,0.0,26492.0,12352.0
2023,PAPUA BARAT,BINTUNI,,DOMESTIK,284.0,284.0,1375.0,1157.0,2532.0,0.0,34117.0,13.0
2024,PAPUA BARAT,BINTUNI,,DOMESTIK,224.0,224.0,1421.0,1591.0,3012.0,0.0,2893.0,11191.0
2020,PAPUA BARAT,TOREA,FAK-FAK,DOMESTIK,178.0,179.0,10521.0,9272.0,19793.0,0.0,348904.0,111836.0
2021,PAPUA BARAT,TOREA,FAK-FAK,DOMESTIK,429.0,429.0,14058.0,13685.0,27743.0,0.0,56761.0,187862.0
2022,PAPUA BARAT,TOREA,FAK-FAK,DOMESTIK,668.0,666.0,33282.0,32962.0,66244.0,0.0,65713.0,422152.0
2023,PAPUA BARAT,TOREA,FAK-FAK,DOMESTIK,677.0,686.0,25485.0,25.0,50595.0,9.0,60539.0,265874.0
2024,PAPUA BARAT,TOREA,FAK-FAK,DOMESTIK,951.0,952.0,26.0,26095.0,53085.0,0.0,58019.0,293281.0
2020,PAPUA BARAT,UTAROM,KAIMANA,DOMESTIK,131.0,130.0,7.0,7203.0,14823.0,60.0,76215.0,106308.0
2021,PAPUA BARAT,UTAROM,KAIMANA,DOMESTIK,366.0,366.0,10963.0,12117.0,23228.0,475.0,152876.0,154937.0
2022,PAPUA BARAT,UTAROM,KAIMANA,DOMESTIK,647.0,640.0,16404.0,15969.0,32373.0,532.0,72868.0,211138.0
2023,PAPUA BARAT,UTAROM,KAIMANA,DOMESTIK,713.0,713.0,17954.0,18288.0,36242.0,573.0,141674.0,202785.0
2024,PAPUA BARAT,UTAROM,KAIMANA,DOMESTIK,797.0,795.0,19132.0,19049.0,38181.0,584.0,152891.0,211843.0
2020,PAPUA BARAT,KAMBUAYA,,DOMESTIK,108.0,106.0,818.0,920.0,1738.0,0.0,0.0,14819.0
2021,PAPUA BARAT,KAMBUAYA,,DOMESTIK,174.0,174.0,1331.0,1697.0,3028.0,0.0,1531.0,22904.0
2022,PAPUA BARAT,KAMBUAYA,,DOMESTIK,164.0,164.0,1181.0,1385.0,2566.0,0.0,326.0,19.0
2023,PAPUA BARAT,KAMBUAYA,,DOMESTIK,109.0,106.0,891.0,1064.0,1955.0,0.0,110.0,17.0
2024,PAPUA BARAT,KAMBUAYA,,DOMESTIK,153.0,153.0,1203.0,1461.0,2664.0,0.0,0.0,14.0
2020,PAPUA BARAT,WERUR,,DOMESTIK,16.0,19.0,36.0,10.0,46.0,0.0,0.0,107.0
2021,PAPUA BARAT,WERUR,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PAPUA BARAT,WERUR,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,PAPUA BARAT,WERUR,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,PAPUA BARAT,WERUR,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PAPUA BARAT,BABO,,DOMESTIK,2031.0,2034.0,62.0,66556.0,129536.0,0.0,29028.0,121126.0
2021,PAPUA BARAT,BABO,,DOMESTIK,1495.0,1498.0,50949.0,41422.0,92371.0,0.0,1496.0,2689.0
2022,PAPUA BARAT,BABO,,DOMESTIK,1896.0,1896.0,76.0,76209.0,152419.0,0.0,0.0,0.0
2023,PAPUA BARAT,BABO,,DOMESTIK,1393.0,1386.0,39526.0,44546.0,84072.0,0.0,17194.0,295946.0
2024,PAPUA BARAT,BABO,,DOMESTIK,1027.0,1026.0,22593.0,24073.0,46666.0,0.0,20334.0,442839.0
2020,PAPUA BARAT,ANGGI,,DOMESTIK,39.0,39.0,78.0,94.0,172.0,0.0,0.0,0.0
2021,PAPUA BARAT,ANGGI,,DOMESTIK,37.0,37.0,58.0,49.0,107.0,0.0,0.0,96.0
2022,PAPUA BARAT,ANGGI,,DOMESTIK,42.0,32.0,48.0,67.0,115.0,0.0,0.0,151.0
2023,PAPUA BARAT,ANGGI,,DOMESTIK,49.0,46.0,46.0,109.0,155.0,0.0,0.0,191.0
2024,PAPUA BARAT,ANGGI,,DOMESTIK,52.0,51.0,142.0,169.0,311.0,0.0,0.0,164.0
2020,PAPUA BARAT,MERDEY,,DOMESTIK,116.0,116.0,508.0,1009.0,1517.0,0.0,373.0,8161.0
2021,PAPUA BARAT,MERDEY,,DOMESTIK,206.0,206.0,870.0,1536.0,2406.0,0.0,1958.0,13677.0
2022,PAPUA BARAT,MERDEY,,DOMESTIK,217.0,217.0,818.0,1264.0,2082.0,0.0,539.0,10436.0
2023,PAPUA BARAT,MERDEY,,DOMESTIK,209.0,204.0,1013.0,1229.0,2242.0,0.0,0.0,11162.0
2024,PAPUA BARAT,MERDEY,,DOMESTIK,102.0,99.0,519.0,571.0,1.0,0.0,0.0,4026.0
2024,PAPUA BARAT,ABRESSO,,DOMESTIK,50.0,48.0,59.0,31.0,90.0,0.0,0.0,601.0
2020,PAPUA BARAT DAYA,DOMINE EDUARD OSOK,SORONG,DOMESTIK,4057.0,4279.0,301206.0,314639.0,615845.0,36484.0,4817313.0,5139261.0
2021,PAPUA BARAT DAYA,DOMINE EDUARD OSOK,SORONG,DOMESTIK,4745.0,4738.0,348507.0,407862.0,756369.0,0.0,6112178.0,6098054.0
2022,PAPUA BARAT DAYA,DOMINE EDUARD OSOK,SORONG,DOMESTIK,6002.0,6128.0,566.0,357583.0,924263.0,283882.0,7198877.0,10767944.0
2023,PAPUA BARAT DAYA,DOMINE EDUARD OSOK,SORONG,DOMESTIK,6696.0,6712.0,628239.0,440654.0,1068893.0,215931.0,7305299.0,11645485.0
2024,PAPUA BARAT DAYA,DOMINE EDUARD OSOK,SORONG,DOMESTIK,6634.0,6642.0,575817.0,496692.0,1072509.0,104245.0,7076205.0,10750423.0
2020,PAPUA BARAT DAYA,TEMINABUAN,,DOMESTIK,97.0,97.0,338.0,501.0,839.0,1.0,0.0,3432.0
2021,PAPUA BARAT DAYA,TEMINABUAN,,DOMESTIK,284.0,284.0,1.0,2349.0,4059.0,10.0,428.0,21151.0
2022,PAPUA BARAT DAYA,TEMINABUAN,,DOMESTIK,271.0,284.0,1928.0,2354.0,4282.0,11.0,600.0,22809.0
2023,PAPUA BARAT DAYA,TEMINABUAN,,DOMESTIK,208.0,206.0,1709.0,1744.0,3453.0,0.0,329.0,20137.0
2024,PAPUA BARAT DAYA,TEMINABUAN,,DOMESTIK,364.0,363.0,2559.0,2865.0,5424.0,1.0,428.0,20303.0
2020,PAPUA BARAT DAYA,AYAWASI,,DOMESTIK,73.0,72.0,133.0,321.0,454.0,0.0,68.0,2075.0
2021,PAPUA BARAT DAYA,AYAWASI,,DOMESTIK,137.0,129.0,326.0,775.0,1101.0,0.0,422.0,4912.0
2022,PAPUA BARAT DAYA,AYAWASI,,DOMESTIK,102.0,102.0,267.0,447.0,714.0,0.0,0.0,1687.0
2023,PAPUA BARAT DAYA,AYAWASI,,DOMESTIK,89.0,89.0,245.0,495.0,740.0,0.0,0.0,2768.0
2024,PAPUA BARAT DAYA,AYAWASI,,DOMESTIK,157.0,158.0,537.0,937.0,1474.0,0.0,0.0,3376.0
2020,PAPUA BARAT DAYA,INANWATAN,,DOMESTIK,81.0,81.0,323.0,448.0,771.0,0.0,0.0,4492.0
2021,PAPUA BARAT DAYA,INANWATAN,,DOMESTIK,187.0,187.0,891.0,1237.0,2128.0,0.0,0.0,11492.0
2022,PAPUA BARAT DAYA,INANWATAN,,DOMESTIK,200.0,200.0,1319.0,1609.0,2928.0,0.0,0.0,18361.0
2023,PAPUA BARAT DAYA,INANWATAN,,DOMESTIK,149.0,148.0,1104.0,1339.0,2443.0,0.0,0.0,17887.0
